Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	Variance_C5	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	HJD_UTC	BJD_TDB	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K
q004-reg-norm.fits	892	0	59820.34374421323	2459820.343744213	NaN	0	0	0	NaN	NaN	5.254009286411037	9.101371810403014	1.4	10.587512017270647	8	10	5.626028820193341	0	0	0	0	57.779133159635975	0	0	0	0	0.0973712915465412	0	0	0	0	0.872386569581599	8.815275726275908	528.6291074995761	451.9908583467371	529.1291074995761	370.5091416532629	4.908071982815679	260.2337295404331	9.004168123980898	0.5450888871948046	0.1662039011716843	0.0188602453320837	0.0045444181679548	112	5.233086539202143	6.335924190410669	6.407934647461626	6.263913733359712	331.1538259679892	0.9583423159612587	0	315.7100104625485	608.8702303869659	316.2100104625485	213.6297696130341	0.872386569581599	8.815275726275908	0.0989630496731095	0.0305171348154545	0.0033523193596857	0.0036416141542717	5.274932033619931	6.523225833870709	6.594025081685539	6.45242658605588	5.584622463627571	0.9781160983723151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.23372954043316	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q005-reg-norm.fits	893	0	59820.34394097235	2459820.3439409724	NaN	0	0	0	NaN	NaN	6.00253943657194	11.121288018336632	1.4	10.587512017270647	8	10	5.575383276391855	0	0	0	0	84.38859467501942	0	0	0	0	0.0660679716004593	0	0	0	0	0.8468127503522798	12.605875375464063	528.8098950739203	452.0751136140097	529.3098950739203	370.4248863859903	4.721305646549491	388.5617524156441	12.925974690241219	0.3652572250597053	0.1226170584559441	0.0121507215190318	0.0047037329753109	104	6.043282888015991	6.967588083603323	7.885496813502007	6.049679353704639	11.955785068536041	0.7473166671985348	0	315.737315711059	608.613755101907	316.237315711059	213.88624489809297	0.8468127503522798	12.605875375464063	0.0671760369772104	0.0247684698551893	0.0021793517892272	0.0036658099127652	5.961795985127889	6.98644603894714	8.002057498407469	5.97083457948681	11.632305399155968	0.7258170357101695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.5617524156441	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q006-reg-norm.fits	894	0	59820.34412615746	2459820.3441261575	NaN	0	0	0	NaN	NaN	5.493078151154277	8.946386159161479	1.4	10.587512017270647	8	10	5.71627134612647	0	0	0	0	58.01436703694686	0	0	0	0	0.0985319954018635	0	0	0	0	0.854625622897841	8.538023399221649	528.7991868952543	452.16423510613635	529.2991868952543	370.33576489386365	4.885271959836414	251.44624399954265	8.731556569828731	0.5594961128370997	0.1633218973875046	0.0194286933148435	0.0044669207552267	113	5.342013790122247	6.419572095032953	6.523523637517219	6.315620552548686	18.065370445695056	0.9606850700628712	0	315.671745011001	609.0285700435932	316.171745011001	213.47142995640684	0.854625622897841	8.538023399221649	0.1000964254766216	0.0294432155787945	0.0033988402821376	0.0036750716368922	5.644142512186306	6.025539967494486	6.257028018427751	5.79405191656122	6.769265117440764	0.9239663217589447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.44624399954265	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q007-reg-norm.fits	895	0	59820.34431134304	2459820.344311343	NaN	0	0	0	NaN	NaN	5.107135068999468	9.34603698014132	1.4	10.587512017270647	8	10	5.613778924809129	0	0	0	0	61.857648539353576	0	0	0	0	0.0907531899024203	0	0	0	0	0.8642663707948139	9.374233562039942	528.7852750794979	452.12068985463657	529.2852750794979	370.37931014536343	4.851800337789198	274.4131144696352	9.420879667223664	0.5150050217358338	0.1703014671802521	0.0176806430959628	0.0045351436789575	111	5.153965131563013	6.292578796962211	6.5926694474121765	5.992488146512244	28.124127859738774	0.841149574529252	0	315.89042709717205	609.0533749801979	316.39042709717205	213.44662501980213	0.8642663707948139	9.374233562039942	0.0921959502155544	0.0321415662765503	0.0031495082604387	0.0036237826593256	5.0603050064359225	6.370581578594511	6.758811952789711	5.982351204399311	20.02220765476592	0.8521682833061482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.4131144696352	104	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q008-reg-norm.fits	896	0	59820.34449652815	2459820.344496528	NaN	0	0	0	NaN	NaN	5.448741071468901	9.938603381359204	1.4	10.587512017270647	8	10	5.555350328427466	0	0	0	0	67.80866463274305	0	0	0	0	0.0819268504772314	0	0	0	0	0.8535776987800126	10.244928273929661	528.9304935190885	452.1258949159281	529.4304935190885	370.3741050840719	4.7419231492559035	310.31344441162565	10.529386067974647	0.4503513422951186	0.1434352695941925	0.0152810754243887	0.0047754681005177	108	5.287978705221578	6.76671362981451	6.237197495259116	7.296229764369905	88.61233332232449	0.85469210679611	0	315.8375564814343	608.8521064980347	316.3375564814343	213.6478935019653	0.8535776987800126	10.244928273929661	0.0833170985639907	0.0280461423099041	0.0027506951894993	0.0036874592855333	5.609503437716224	6.635515386873061	6.369255707602878	6.9017750661432435	291.9700154717906	0.8942806756839737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.31344441162565	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q009-reg-norm.fits	897	0	59820.344693287276	2459820.3446932873	NaN	0	0	0	NaN	NaN	4.9905247840335605	9.408787856807013	1.4	10.587512017270647	8	10	5.643107338282884	0	0	0	0	62.06136578771147	0	0	0	0	0.0909278625543922	0	0	0	0	0.8538688964064465	9.23642024888862	528.80179301779	452.15880526076165	529.30179301779	370.34119473923835	4.818473835242726	278.1103973732221	9.563797754859454	0.5038243131808611	0.1691815406084061	0.0173257594133612	0.004782413083806	110	5.113984962174738	6.561013397772642	6.767037676560322	6.354989118984964	28.267495394620507	0.8920139408308845	0	315.8900285637984	608.657616538964	316.3900285637984	213.84238346103598	0.8538688964064465	9.23642024888862	0.0924458690052771	0.0317880474030972	0.0030702516140041	0.0036660446702237	4.8670646058923825	6.5334530188920485	6.674087833163984	6.392818204620113	29.99287574945633	0.9173762456103052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.1103973732221	112	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q010-reg-norm.fits	898	0	59820.34487847239	2459820.3448784724	NaN	0	0	0	NaN	NaN	5.668333354972943	9.940269555105278	1.4	10.587512017270647	8	10	5.679618651774768	0	0	0	0	69.88458811821967	0	0	0	0	0.0812714048220029	0	0	0	0	0.8516704166653131	10.316131223650064	528.7913846420211	452.0924617205813	529.2913846420211	370.4075382794187	4.8371631836571005	310.4174991633815	10.463353858329745	0.4622956701217072	0.1401211768388748	0.0155827657805824	0.004681840589778	110	5.76105831500881	6.560681624576667	7.096095768975197	6.025267480178136	4.239787033162855	0.8475344289533505	0	315.66696378836957	608.8327114335531	316.16696378836957	213.66728856644693	0.8516704166653131	10.316131223650064	0.0825571523084963	0.0272467918694019	0.0027436288835542	0.0036578478931371	5.575608394937076	6.509354186847377	7.104289309746628	5.9144190639481256	357.0867940304621	0.8317037599127969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.4174991633814	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q011-reg-norm.fits	899	0	59820.3450636575	2459820.3450636575	NaN	0	0	0	NaN	NaN	5.4793302269825315	10.439783402844816	1.4	10.587512017270647	8	10	5.670144589647699	0	0	0	0	77.182127252054	0	0	0	0	0.0734644767062546	0	0	0	0	0.8306661694614739	11.12035624108711	528.9859326138146	451.9979591184023	529.4859326138146	370.5020408815977	4.709997286575355	342.39928519023215	11.602273545105133	0.4059546836458143	0.1377610117197037	0.013755861914135	0.0048674174803846	104	5.390234419608779	6.766926126399145	7.427183605288365	6.106668647509925	17.73389584512409	0.7850900561613743	0	315.7676760755046	608.6340124026739	316.2676760755046	213.86598759732613	0.8306661694614739	11.12035624108711	0.0746978020715161	0.0271215308457613	0.0024260160736024	0.003705457591621	5.568426034356284	6.706200520172828	7.486792684489942	5.925608355855714	16.546238091392738	0.754762596132956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.39928519023215	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q012-reg-norm.fits	900	0	59820.34526041709	2459820.345260417	NaN	0	0	0	NaN	NaN	5.558976123956889	10.08659189890993	1.4	10.587512017270647	8	10	5.650959494389089	0	0	0	0	70.55066773443399	0	0	0	0	0.0800978881682646	0	0	0	0	0.8612620451462012	10.582384384052778	528.8784191732263	451.9327535646168	529.3784191732263	370.5672464353832	4.86695693117589	319.62355098330687	10.769412796405044	0.4519240763805188	0.1457693427801132	0.0152271536818952	0.0048841819991657	109	5.4621209802872706	6.720718286735719	7.195827561852793	6.245609011618645	356.6985776094504	0.8671171705384224	0	315.6083831565495	608.879614180933	316.1083831565495	213.620385819067	0.8612620451462012	10.582384384052778	0.0813863883496888	0.0277866646647453	0.0026946138433685	0.0036785587402948	5.655831267626507	6.635521538594387	7.213589436589966	6.0574536405988075	1.4812642888601533	0.8395277881312222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319.62355098330687	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q013-reg-norm.fits	901	0	59820.3454456022	2459820.345445602	NaN	0	0	0	NaN	NaN	5.535214840850124	10.639710313248832	1.4	10.587512017270647	8	10	5.637150443784759	0	0	0	0	78.6040321603569	0	0	0	0	0.0717157922927495	0	0	0	0	0.8410437826694586	11.534704571725118	528.9816701717849	452.1120915965397	529.4816701717849	370.3879084034603	4.741090332717551	355.6390814845456	11.936670335921066	0.3971870043566647	0.1381437480449677	0.0133311848431472	0.0047643415607689	105	5.559913435845992	6.779278370407283	7.5826834750017245	5.975873265812841	5.0379529792341025	0.7850456245751186	0	315.86023794711593	608.8354518199673	316.36023794711593	213.66454818003274	0.8410437826694586	11.534704571725118	0.0729142023048513	0.0272313430905342	0.0023648800889899	0.0036877815701375	5.510516245854255	6.738193893791997	7.616902686782321	5.859485100801672	4.256192725448153	0.7669235365941081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.6390814845456	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q014-reg-norm.fits	902	0	59820.34563078731	2459820.3456307873	NaN	0	0	0	NaN	NaN	4.939333283769486	8.874604453300591	1.4	10.587512017270647	8	10	5.5572787538076485	0	0	0	0	53.6209847039942	0	0	0	0	0.1036399981180071	0	0	0	0	0.8805356473270454	8.34423112315912	528.947675842175	452.0461023583665	529.447675842175	370.4538976416335	4.893382044860854	247.42745236969432	8.887301771203006	0.550603790760947	0.1758142113685608	0.0197770376649613	0.0044937004534148	103	4.956852663190458	6.287997625842106	6.304654055704268	6.271341195979945	6.735379727985049	0.9945670750591316	0	315.8208148291763	608.8787846949373	316.3208148291763	213.62121530506272	0.8805356473270454	8.34423112315912	0.1055262772963167	0.0359328724443913	0.0035587629379597	0.0035869849153456	4.921813904348513	6.268258857113972	6.37335230615372	6.163165408074225	3.30586158931697	0.9668037195163183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.42745236969432	113	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q015-reg-norm.fits	903	0	59820.345815972425	2459820.3458159724	NaN	0	0	0	NaN	NaN	5.692650294731752	11.049762517381712	1.4	10.587512017270647	8	10	5.680791328915167	0	0	0	0	88.37731074268468	0	0	0	0	0.0642788435309499	0	0	0	0	0.8010250963961589	12.244732077653522	528.8172926864806	452.2257947459749	529.3172926864806	370.2742052540251	4.550456421850735	383.579828934485	13.15328131016257	0.3459559872968682	0.1219858154654503	0.0118631275124427	0.0051217017426472	97	5.74776447556964	7.117779689651098	7.897585991781189	6.337973387521006	350.0024843014276	0.7908740199832223	0	315.8232427954916	608.8957023964329	316.3232427954916	213.60429760356715	0.8010250963961589	12.244732077653522	0.0654179357552477	0.0253826305270195	0.0020882878503316	0.0037365343656626	5.637536113893864	7.0899810390315885	7.887789033049828	6.292173045013348	345.7208036074246	0.7721005571811677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.579828934485	111	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q016-reg-norm.fits	904	0	59820.34601273155	2459820.3460127315	NaN	0	0	0	NaN	NaN	5.394375500520358	9.168052164598462	1.4	10.587512017270647	8	10	5.700380390403605	0	0	0	0	61.65346210385731	0	0	0	0	0.0924583988617075	0	0	0	0	0.8385649562993656	8.922417594965038	528.9205800264085	452.0092010606218	529.4205800264085	370.4907989393782	4.780139232968559	264.06085434703283	9.277698881709844	0.5152289693721551	0.1537923365831375	0.0181024152360214	0.0046641598938841	106	5.315419220729479	6.510384190032122	6.560071532380421	6.460696847683823	7.685536837712859	0.9842939590474625	0	315.9859124549617	608.7937004126278	316.4859124549617	213.7062995873722	0.8385649562993656	8.922417594965038	0.0939840516736822	0.0284726694226265	0.0031756503945765	0.0036373482333547	5.473331780311236	6.437773935710765	6.537145845617382	6.338402025804148	358.569791523133	0.9695604018608335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.06085434703283	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q017-reg-norm.fits	905	0	59820.346197917126	2459820.346197917	NaN	0	0	0	NaN	NaN	5.672867491937018	9.543860794013256	1.4	10.587512017270647	8	10	5.635658861822899	0	0	0	0	64.40363984320786	0	0	0	0	0.0875052850357999	0	0	0	0	0.8557639822081913	9.620148866978948	528.8365348563214	452.02854206979674	529.3365348563214	370.47145793020326	4.822793869960447	286.152842902627	9.910923719801046	0.4866139631692434	0.1360235065221786	0.016853908635119	0.0047089672704526	106	5.61771183437014	6.713006155787715	6.921026170588171	6.50498614098726	345.00648940393063	0.9308967033936938	0	315.66784143971586	608.7194132537375	316.16784143971586	213.78058674626254	0.8557639822081913	9.620148866978948	0.0889553783461285	0.0268122106790543	0.0029905835410463	0.0036864064929781	5.728023149503897	6.614079568532124	6.713060678002195	6.515098459062052	331.5497524505118	0.946626381826079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.15284290262696	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q018-reg-norm.fits	906	0	59820.34638310224	2459820.3463831022	NaN	0	0	0	NaN	NaN	5.340006955434967	9.129060700598428	1.4	10.587512017270647	8	10	5.686720854873665	0	0	0	0	59.4714101332574	0	0	0	0	0.0956210865377405	0	0	0	0	0.8666266700298627	8.920259766818935	528.7154841019227	452.0532424606461	529.2154841019227	370.4467575393539	4.9282639578485385	261.8195440750171	9.115361249023149	0.5406548158885834	0.1575108617544174	0.0188231324565919	0.0047974734757604	110	5.31477672784332	6.5462752800923	6.600522485585893	6.492028074598707	328.4861154888341	0.964105354150841	0	315.85154759579564	608.8380940915875	316.35154759579564	213.66190590841245	0.8666266700298627	8.920259766818935	0.0971526270180483	0.0296735484153032	0.003310015198031	0.0036891118262102	5.365237183026616	6.353574364551242	6.44099280098329	6.266155928119193	321.81354490903925	0.8893082048011586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.8195440750171	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q019-reg-norm.fits	907	0	59820.34656828735	2459820.3465682874	NaN	0	0	0	NaN	NaN	5.356118125006686	9.229628045505475	1.4	10.587512017270647	8	10	5.749090016264915	0	0	0	0	60.6139494518807	0	0	0	0	0.0948476393347197	0	0	0	0	0.8734805469397818	9.058358334719536	528.9471270569453	452.07532295415393	529.4471270569453	370.42467704584607	5.021718291813117	267.61981815794184	9.54658185932056	0.5260226503908613	0.1635196954011917	0.018764373753701	0.004645943300485	101	5.394385074790829	6.559059905149257	6.451097753005913	6.667022057292602	83.20455709764411	0.9666950871940883	0	315.94439255175354	608.8440408377005	316.44439255175354	213.6559591622995	0.8734805469397818	9.058358334719536	0.0964281291005945	0.0304903145879507	0.0032638858846555	0.0036973848969124	5.317851175222544	6.437740394105267	6.357319923352457	6.5181608648580776	88.26248590930183	0.975279276543017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.6198181579418	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q020-reg-norm.fits	908	0	59820.34676504647	2459820.3467650465	NaN	0	0	0	NaN	NaN	4.843025124467268	9.006029340189405	1.4	10.587512017270647	8	10	5.577379792643539	0	0	0	0	55.31632541510928	0	0	0	0	0.1008270117508585	0	0	0	0	0.8912497307700559	8.69008322540557	528.996710125115	451.97934791137425	529.496710125115	370.52065208862575	4.9708382385959045	254.81007030212282	9.023208120613756	0.5508947784591042	0.1791178286075592	0.019508013292811	0.0046191146786167	106	4.828151141267143	6.294854716584683	6.43165035053249	6.158059082636877	328.6186170592742	0.9091859060768399	0	315.869173681197	608.7812245448122	316.369173681197	213.71877545518782	0.8912497307700559	8.69008322540557	0.1025594010612552	0.0363290421664715	0.0034977021501282	0.003659574273991	4.857899107667394	6.127406920703377	6.43410584973809	5.820707991668665	336.6125985916787	0.8634221573445949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.8100703021228	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q021-reg-norm.fits	909	0	59820.346950231586	2459820.3469502316	NaN	0	0	0	NaN	NaN	5.997053939985672	10.826575787960392	1.4	10.587512017270647	8	10	5.814437914778825	0	0	0	0	83.60998337730521	0	0	0	0	0.0695423881205683	0	0	0	0	0.8526244384189792	12.067952824300882	528.7603563553351	451.89998511425813	529.2603563553351	370.60001488574187	4.957531861810316	368.24097641997497	12.584425014950902	0.3939418651166445	0.1425091177225113	0.0134627382047681	0.0047496763279078	99	5.781741970678733	6.930807980055915	7.6475810787935	6.214034881318329	344.108420429963	0.7822593440159601	0	315.4192867092727	608.8107723352297	315.9192867092727	213.68922766477033	0.8526244384189792	12.067952824300882	0.0706519532212684	0.0239490233361721	0.0023153980491475	0.0037142475800855	6.21236590929261	7.151381155330363	7.818955761149918	6.483806549510808	340.06996067738396	0.7819526691356804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.24097641997497	105	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q022-reg-norm.fits	910	0	59820.3471354167	2459820.3471354167	NaN	0	0	0	NaN	NaN	5.605503205725139	9.361354143742316	1.4	10.587512017270647	8	10	5.633646954113748	0	0	0	0	60.662906000428016	0	0	0	0	0.0928680692295552	0	0	0	0	0.8790683062340541	9.311631814548305	528.7788763492478	452.0333267319474	529.2788763492478	370.4666732680526	4.95236048587341	275.31331953026876	9.584522701833434	0.5167039236002923	0.1440647542476654	0.0179880889683179	0.0048297923080031	107	5.66581335902015	6.569817423877028	6.477192366444764	6.6624424813092915	295.75824041624753	0.9556782588225409	0	315.6291517867526	608.6598121674944	316.1291517867526	213.84018783250565	0.8790683062340541	9.311631814548305	0.0944053978659912	0.0288067869842052	0.0031929741275645	0.0037285463109821	5.545193052430129	6.536934099524602	6.362947617869472	6.710920581179733	302.8164722184473	0.8784011587251568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.31331953026876	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q023-reg-norm.fits	911	0	59820.34733217629	2459820.3473321763	NaN	0	0	0	NaN	NaN	6.077796000621589	10.678372346433077	1.4	10.587512017270647	8	10	5.542909421782178	0	0	0	0	77.19647711065409	0	0	0	0	0.0718026214309874	0	0	0	0	0.8477841406491018	11.61364330414323	528.864092959088	452.13151415101936	529.364092959088	370.36848584898064	4.699190700841413	358.2283834666311	11.800046785865593	0.3982349211081288	0.1162001863121986	0.0131178625640063	0.0053246790115294	111	6.150298331923162	7.2764655796166835	7.65038875440458	6.902542404828786	23.918593589000665	0.8573453125542047	0	315.8669385956086	609.0605500320239	316.3669385956086	213.4394499679761	0.8477841406491018	11.61364330414323	0.0729989821838811	0.0248381700366735	0.0023666023681456	0.0037632383589864	6.005293669320016	7.306133858836802	7.604428883356961	7.007838834316643	31.130932132457513	0.8378011509864383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358.2283834666311	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q024-reg-norm.fits	912	0	59820.3475173614	2459820.3475173614	NaN	0	0	0	NaN	NaN	6.0360433775382365	10.794644386007903	1.4	10.587512017270647	8	10	5.776460691062575	0	0	0	0	84.83538003609883	0	0	0	0	0.0680902317948549	0	0	0	0	0.8338638946613603	12.049567843759123	528.9001883439784	451.9924044281751	529.4001883439784	370.5075955718249	4.816782009207692	366.07203382018525	12.633888753077759	0.3812588588793984	0.1252289563417435	0.0131580169043279	0.0050564130513746	97	6.069122970159583	7.158847190443861	7.748121795794472	6.569572585093249	346.3603720569929	0.8301893858138241	0	315.571794186581	608.7957606852071	316.071794186581	213.70423931479286	0.8338638946613603	12.049567843759123	0.0692028050693326	0.0252279974520206	0.0022778683363476	0.0037246726368232	6.00296378491689	7.014923805098183	7.672798755645392	6.357048854550975	351.03673030761126	0.8204007942742346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.07203382018525	104	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
q025-reg-norm.fits	913	0	59820.34770254651	2459820.3477025465	NaN	0	0	0	NaN	NaN	5.801673082025013	10.203668873959652	1.4	10.587512017270647	8	10	5.749283343166746	0	0	0	0	73.12096023697421	0	0	0	0	0.0786270219173021	0	0	0	0	0.8541159929951145	10.689957142404442	528.6302273949	452.0237339579047	529.1302273949	370.4762660420953	4.910554851659137	327.08647455988086	11.099248461177924	0.4424222837100087	0.1309022903442383	0.0150130171486505	0.0049885462020647	106	5.758015737406626	6.968512176718685	7.570184948167647	6.366839405269723	357.59457456993806	0.8405164719935977	0	315.5007069572714	608.4928140581096	316.0007069572714	214.00718594189038	0.8541159929951145	10.689957142404442	0.079898916489295	0.0275605153292418	0.0026112849641502	0.0037472893505103	5.845330426643399	6.759037888708696	7.006484871774714	6.511590905642678	5.545112216057234	0.9280669131683855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.08647455988086	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
