P_MASS,P_RADIUS,P_TEMP_EQUIL,P_PERIOD,P_SEMI_MAJOR_AXIS,S_TEMPERATURE,S_MASS,S_RADIUS,P_FLUX,P_GRAVITY,P_ESI
3.71,1.75,424.99604,68.16101,0.314,5739.0,0.94,1.03,7.7471275,1.2114286,0.4214819
2089.644,12.7,806.99623,192.0,0.747,4791.0,1.5,10.9,100.9026,12.955819,0.080632579
6.6,2.46,623.70397,9.6184,0.0799,4956.0,0.77,0.72,36.032101,1.0906207,0.26755305
3480.2385,12.4,1034.2519,471.60001,1.25,4175.0,2.24,38.41,287.48599,22.634225,0.075350951
7.04,2.55,721.04681,25.934138,0.18,6081.0,1.13,1.27,64.188169,1.0826605,0.24826294
2.33,1.33,776.66774,8.0375588,0.0719,5241.0,0.86,0.81,86.405665,1.3172028,0.30185273
2.48,1.38,1262.1124,4.224537,0.052,6031.0,1.06,1.17,602.55031,1.3022474,0.28625073
5.95,2.31,537.71691,52.06886,0.2739,5806.0,1.01,1.01,19.852533,1.1150466,0.30214257
311.4734,14.011,1070.1077,9.38755,0.0904,5900.0,1.12,1.5,325.49588,1.5866557,0.067512295
1.09,1.03,326.37578,4.65626,0.02851,3151.0,0.14,0.16,2.7044079,1.0274295,0.67449052
3.78,1.77,708.45209,14.667108,0.113,5739.0,0.94,1.03,59.819546,1.2065498,0.28845768
3.43,1.67,725.50724,10.358632,0.0932,5663.0,0.98,0.96,65.791256,1.2298756,0.29148833
6.8,2.5,635.83189,18.746477,0.139,5957.0,0.93,0.91,38.812391,1.088,0.26320769
5.6,2.23,804.62821,7.055679,0.068,5299.0,0.85,0.83,99.536456,1.1261035,0.25648754
37.5,3.1,637.64043,54.414,0.2901,6689.45,1.1,1.07,39.255864,3.9021852,0.23663648
177.9848,14.2,501.74861,24.3556,0.15,4976.0,0.66,0.74,15.0786,0.88268598,0.12797655
829.5363,13.2,217.2789,730.59998,1.6,5974.0,1.12,1.07,0.53326421,4.7608833,0.35548058
227.88411,14.0,296.18636,498.04,1.332,5733.0,1.27,1.94,2.874328,1.162674,0.29816114
31.46517,6.16,173.06901,799.52,1.373,5186.0,0.76,0.8,0.26310451,0.82921788,0.34436228
2.7,1.45,631.48718,37.866281,0.207,5788.0,1.02,0.72,37.762376,1.2841855,0.31691682
6.99,2.54,574.04677,40.109955,0.223,5647.0,0.95,0.93,25.786374,1.0834522,0.2769873
5.56,2.22,444.43096,52.629842,0.2689,5533.0,0.92,0.89,9.2644234,1.1281552,0.37078555
4.58,1.98,1344.9636,3.7705906,0.0474,6014.0,1.09,1.14,777.03989,1.1682481,0.25736492
4.0,1.83,848.35794,5.6368,0.056,5205.0,0.67,0.78,127.09654,1.194422,0.27369631
7.85,2.72,513.44043,34.060467,0.21,5908.0,0.94,0.95,16.502943,1.0610402,0.29349248
7.85,2.72,283.50494,142.54425,0.5177,5225.0,0.81,0.78,1.5340647,1.0610402,0.64069564
7.51,2.65,617.64674,19.986326,0.141,5826.0,0.92,0.84,34.559048,1.0694197,0.26005811
0.315,0.73,727.82017,0.45328509,0.006,3068.0,0.13,0.17,66.634248,0.59110527,0.30498546
1096.5135,13.1,265.39311,1785.0,3.33,4918.0,1.54,5.08,1.2542165,6.3895665,0.38797481
1195.0408,13.0,550.92218,82.467,0.389,6060.0,1.15,1.76,24.701827,7.0712473,0.10974214
1938.7,12.7,1034.0613,522.3,1.4,4126.0,1.4,38.3,279.0795,12.019964,0.073957288
975.7381,13.1,292.80421,1299.0,2.78,4922.0,3.5,4.63,1.745462,5.6857881,0.36354197
8445.3364,11.9,76.251621,20324.582,15.369,6114.04,1.15,1.28,0.010622017,59.637995,0.085571268
486.2799,13.5,384.34242,521.0,1.5,4860.0,1.3,4.5,5.5321437,2.6682025,0.21751947
5.95,2.31,879.80394,14.586496,0.1172,6117.0,1.1,1.18,142.2803,1.1150466,0.24869723
3.33,1.64,406.81892,32.134328,0.159,4347.0,0.65,0.49,6.5043777,1.2381023,0.45375122
8.6,2.87,701.57843,14.12841,0.119,6105.0,1.04,1.05,57.53155,1.0440821,0.23635265
1.41,1.11,415.15139,3.036179,0.0283,3359.0,0.22,0.24,7.0538648,1.1443876,0.46721082
9.69,3.08,484.27364,26.394356,0.1635,5021.0,0.8,0.76,13.060641,1.0214623,0.29443269
9.8,3.1,1355.6425,1.8270823,0.0276,5524.0,0.92,0.89,802.01379,1.0197711,0.2071038
2.39,1.35,768.14711,4.8808385,0.0527,4830.0,0.78,0.73,82.675869,1.3113855,0.301806
3.05,1.56,753.65694,5.923653,0.059,4713.0,0.67,0.72,76.611855,1.2532873,0.2939628
4.0,1.83,320.95999,14.238,0.0818,3451.0,0.36,0.36,2.5390766,1.194422,0.62909696
1.76,1.18,1118.8557,5.195528,0.06,6012.0,1.0,1.02,372.13241,1.2640046,0.29426413
2002.329,12.7,827.68624,610.2,1.6,4181.0,1.49,25.11,118.43738,12.414465,0.079095302
32.422,6.27,43.599236,5094.105,4.819,3472.0,0.48,0.47,0.00086743272,0.82471657,0.12764352
266.9772,16.365,1323.2443,4.62941,0.0586,5700.0,1.25,2.15,728.2687,0.99687833,0.05728074
7.1,2.56,226.43227,197.8,0.6,4956.0,0.77,0.72,0.66645905,1.083374,0.6593528
3.33,1.64,1144.0591,2.735926,0.036,5302.0,0.84,0.76,406.81316,1.2381023,0.27578142
1900.0,12.8,189.91154,851.8,1.76,5737.0,1.0,0.98,0.35142692,11.59668,0.30664964
819.97,13.2,161.31305,3452.0,5.36,5605.0,1.72,1.76,0.16123286,4.7059803,0.20631392
8.75,2.9,976.61733,1.96417,0.0274,4676.0,0.71,0.69,216.02244,1.0404281,0.219296
3.71,1.75,1014.0742,3.2198211,0.04,5174.0,0.86,0.8,251.11926,1.2114286,0.27247765
62.3,9.21,1202.0261,3.0403304,0.0374,5181.0,0.84,0.8,495.74323,0.73446108,0.094858462
5.82,2.28,915.67235,6.5100253,0.0689,5523.0,0.94,0.91,166.94044,1.1195753,0.24879626
5740.9345,12.2,54.725076,26472.446,17.25,5494.0,0.96,0.9,0.0027952904,38.571181,0.075660353
2598.5651,12.6,86.073122,17244.908,13.38,5905.64,1.07,1.47,0.013882996,16.367883,0.085263156
4003.6844,12.3,62.299583,16521.528,12.404,5352.05,0.93,0.89,0.0039580482,26.463642,0.076378492
2665.309,12.6,95.108749,5697.3043,6.297,5759.0,1.02,1.01,0.045134346,16.788291,0.11619357
2151.0627,12.7,169.20351,1005.9885,1.988,5755.0,1.03,0.91,0.25516498,13.336615,0.26464856
2075.7373,12.7,213.40508,1202.052,2.375,6097.0,1.23,1.54,0.59492737,12.869597,0.36998234
1357.1273,12.9,176.42308,1827.0,3.18,6012.0,1.29,1.52,0.37529481,8.155323,0.31470398
949.67128,13.2,145.25858,3549.3985,4.691,5932.0,1.09,1.46,0.11125181,5.4503632,0.17000526
1859.2962,12.8,177.30137,1293.0,2.353,5987.0,1.04,1.02,0.29007849,11.348243,0.28098277
495.81231,13.5,136.82035,2198.14,3.242,5737.0,0.94,0.92,0.08447624,2.7205065,0.14681468
6707.7685,12.1,109.85154,6449.0834,6.925,5874.1,1.06,1.26,0.038261768,45.814962,0.11230909
642.01338,13.4,151.52293,2166.0,3.27,5955.0,1.27,1.1,0.12905323,3.5754811,0.18251496
3.12,1.579,1835.2729,0.673862,0.014784209,5236.0,0.95,0.92,2694.0385,1.2513832,0.27580421
3.11,1.578,748.53147,9.18186,0.084,5376.0,0.93,0.84,74.548932,1.2489539,0.29359262
0.437,0.8,1839.0443,0.76212926,0.0162,5592.0,0.95,0.93,2716.2514,0.6828125,0.28905904
4.04,1.84,726.77977,5.47666,0.054,4648.0,0.65,0.67,66.254058,1.1932892,0.28275144
1.76,1.18,433.97939,110.28694,0.4393,6023.0,1.03,1.1,8.4232093,1.2640046,0.43991948
7.61,2.67,402.16006,153.34336,0.5545,6095.0,1.15,1.22,6.2115059,1.0674859,0.39613434
2.67,1.44,838.45371,5.1850021,0.048,4587.0,0.73,0.7,117.3593,1.2876157,0.29324395
28.6047,6.277,1571.6568,4.60543,0.05708,4881.0,0.66,2.97,1448.8788,0.72599418,0.12733106
1112.3994,13.1,81.676957,17000.0,13.0,5729.54,1.05,1.43,0.013449887,6.4821364,0.082380614
2877.3006,12.5,47.966876,25775.789,15.947,4927.56,0.81,0.78,0.0013041113,18.414724,0.07251721
3117.261,12.5,212.40697,1488.7912,2.763,6210.0,1.26,1.88,1.0487132,19.950471,0.39741518
4210.5907,12.3,192.75145,1644.691,2.97,6389.05,1.28,1.5,0.56205934,27.831256,0.36736134
137.62039,14.3,454.50764,44.073,0.237,5294.0,0.92,0.94,14.135107,0.67299325,0.13143075
1.41,1.11,724.27036,2.549575,0.029,3799.0,0.59,0.49,65.343742,1.1443876,0.31321964
889.9,11.77,1220.4766,3.6313,0.048,5900.0,1.14,1.61,537.21594,6.4237448,0.076994975
2.18,1.28,1206.844,0.9283105,0.0159,4248.0,0.65,0.62,503.7392,1.3305664,0.29036194
635.66,13.4,112.84709,11688.0,13.2,7295.0,1.75,1.49,0.045497422,3.540098,0.11258312
4.31,1.91,666.27394,5.747725,0.054,4346.0,0.68,0.65,46.796404,1.1814369,0.28731033
3.09,1.569,1459.5959,2.8518834,0.03997,5620.0,1.05,1.41,1077.7839,1.255199,0.27703666
7.13,2.57,677.09406,37.814451,0.2341,6058.0,1.22,1.31,49.911104,1.0795016,0.25287962
362.3262,13.7,527.35787,514.0,1.24,4725.0,0.96,7.43,21.04365,1.9304502,0.11310217
12.9,3.64,264.03375,55.199,0.243,4006.0,0.63,0.51,1.1828768,0.9736143,0.5933426
3.66,1.736,1149.5655,5.776475,0.061042454,5937.0,0.91,1.15,414.7019,1.2144556,0.27104013
16.3,4.19,891.73387,6.9969266,0.0719,5943.0,1.1,1.13,150.15584,0.92845222,0.17796017
7.7,2.69,920.70545,13.193242,0.116,6282.0,1.11,1.11,170.64125,1.0641091,0.22974344
51.1,8.2,1144.6503,4.5835218,0.0535,6185.0,1.18,1.27,407.65468,0.75996431,0.10481509
3.57,1.71,334.12089,54.509417,0.2401,4524.0,0.71,0.68,2.9594818,1.2208885,0.60405196
2.92,1.52,935.40927,4.162817,0.049,5222.0,0.9,0.81,181.80584,1.2638504,0.28557068
578.426,13.4,322.45048,192.9,0.654,5793.0,1.0,1.0,2.5741132,3.2213522,0.31608383
0.566,0.86,1896.7133,0.98494017,0.0201,5839.0,0.99,0.99,3073.3207,0.76527853,0.29135175
1.12,1.04,1620.6078,0.76486493,0.0152,5160.0,0.83,0.79,1637.996,1.035503,0.29362
2.99,1.54,773.79301,11.476859,0.0976,5715.0,0.96,0.94,85.133476,1.2607522,0.29314158
4.54,1.97,719.98417,11.555623,0.0983,5569.0,0.93,0.9,63.81062,1.1698317,0.2768468
16.14,4.16,536.13623,40.0,0.23,5790.0,0.99,1.02,19.734788,0.93264608,0.22817463
5288.6912,12.2,1064.1551,672.09998,1.6,3787.0,2.2,54.92,309.07109,35.532728,0.076131011
2.41,1.357,824.54382,10.098858,0.088261629,5631.0,0.9,0.91,109.76304,1.308752,0.2974496
9.96,3.13,212.66468,386.37055,0.9712,5214.0,0.86,0.82,0.48571627,1.0166481,0.56079195
3.2,1.602,536.22199,18.5012,0.1275,5093.0,0.85,0.73,19.632682,1.2468808,0.3408124
1166.4361,13.0,82.01703,11611.298,10.5,5744.0,1.15,1.14,0.012801124,6.9019888,0.082183154
3222.4622,12.5,268.40013,1192.7795,2.68,7890.0,1.8,2.01,1.3312839,20.623758,0.3893262
2.18,1.28,1156.6655,3.0091324,0.041,5597.0,0.93,0.9,425.04243,1.3305664,0.2908756
3.39,1.66,768.42564,31.77859,0.1803,5828.0,1.02,1.01,82.795846,1.2302221,0.28782086
11.0,3.323,872.12951,8.1724005,0.0779,5705.0,0.94,0.91,137.3805,0.99616666,0.20625665
3.18,1.599,1254.3358,7.6497102,0.0822,5855.0,1.27,1.61,587.83625,1.2437417,0.27669634
12.9,3.64,208.51575,637.2093,1.24,5528.0,0.97,0.91,0.44890726,0.9736143,0.51606389
3.12,1.58,1769.1467,0.93875077,0.0185,5708.0,0.97,0.96,2326.2508,1.2497997,0.2758385
7.61,2.67,565.59959,16.568087,0.12,5265.0,0.8,0.79,24.301748,1.0674859,0.27363282
597.5204,13.4,1178.0295,2.1461,0.03176,5300.0,0.94,0.83,457.36749,3.3276921,0.069192635
5.06,2.1,578.40268,9.0063,0.0746,4434.0,0.68,0.62,26.578003,1.1473923,0.2978153
4.5,1.96,735.11341,8.77683,0.077,5482.0,0.79,0.76,69.345542,1.1713869,0.27573058
7.7,2.69,615.85915,34.43588,0.2194,5997.0,1.17,1.3,34.160699,1.0641091,0.25863938
1.37,1.1,951.88184,11.868171,0.104,6074.0,1.04,0.94,194.95453,1.1322314,0.29930077
46.1687,6.956,809.38463,4.532,0.0539,4994.0,0.82,0.74,103.76597,0.95417602,0.12747148
3.29,1.63,1107.314,1.2870768,0.0188,4103.0,0.63,0.6,357.01322,1.2382852,0.27672979
265.70588,13.9,596.69246,1019.74,2.1,6117.0,1.19,1.27,31.600347,1.3752181,0.097053048
6.624,2.46,349.95412,15.53,0.091,3656.0,0.43,0.43,3.5682951,1.0945866,0.50294696
4.35,1.92,379.37433,21.170196,0.1195,4057.0,0.62,0.58,4.9322755,1.180013,0.48103316
5.63,2.24,395.88188,13.8508,0.0905,3805.0,0.52,0.51,6.4771685,1.1220504,0.41559614
3.82,1.78,1161.7968,4.4444802,0.0552,5961.0,1.06,1.09,432.63519,1.2056559,0.2687273
58.6,8.89,566.73601,52.758756,0.2944,5954.0,1.09,1.13,24.497648,0.74147087,0.1381064
59.1,8.935,348.58996,321.21201,0.9453,6018.0,1.09,1.29,3.5063938,0.74028401,0.31179542
5.95,2.31,1051.1697,4.4697577,0.0535,5718.0,0.98,0.96,289.92952,1.1150466,0.24404617
7.41,2.63,808.88315,5.52011,0.0578,5219.0,0.84,0.78,101.65865,1.0712892,0.2374226
0.315,0.73,960.28722,0.961918,0.0159,3775.0,0.58,0.31,201.93228,0.59110527,0.29121804
6.57,2.45,700.85393,13.1225,0.10738519,5532.0,0.96,0.95,57.294274,1.0945439,0.2552842
5.27,2.15,684.2379,6.68796,0.0617,4613.0,0.7,0.64,52.051071,1.1400757,0.27222767
0.44,0.759,7194.8888,0.240104,0.006,27730.0,0.5,0.2,636352.13,0.76378148,0.28628951
9.48,3.04,503.02973,85.517344,0.3802,5592.0,1.0,1.45,15.204627,1.0257964,0.28468022
7.27,2.6,899.79548,4.9967828,0.0559,5264.0,0.86,0.82,155.65977,1.0754438,0.23444113
3025.0908,12.5,107.00409,3586.8609,4.491,5362.0,0.93,0.91,0.041191925,19.360581,0.11296474
5.99,2.32,457.42622,34.268571,0.193,5253.0,0.86,0.82,10.396457,1.1128864,0.35274053
7.46,2.64,958.856,4.7985994,0.0546,5527.0,0.93,0.9,200.73112,1.0703627,0.23082359
9.75,3.09,504.3576,20.381776,0.1345,5020.0,0.81,0.77,15.365809,1.0211456,0.28179189
63.566,9.32,220.55061,330.0,0.89,5181.0,0.68,0.88,0.62281713,0.7318011,0.40671163
123.9537,12.666,1209.3895,3.8297015,0.05046,5990.0,1.17,1.12,637.28431,0.77264594,0.071974228
2670.7121,12.6,140.37209,2514.5342,3.604,5580.0,0.98,1.02,0.095266499,16.822324,0.16040188
8.1,2.77,557.68207,34.351187,0.2101,5816.0,1.02,1.02,22.969307,1.0556634,0.27181437
0.64,0.89,1582.7047,0.7698536,0.0157,5252.0,0.86,0.82,1490.0495,0.80797879,0.29264349
0.347,0.75,1204.7268,3.432766,0.0442,5765.0,1.0,0.99,500.21356,0.61688889,0.28850741
4.5,1.96,758.90651,7.518496,0.073,5274.0,0.81,1.09,78.768809,1.1713869,0.27347748
7.9,2.73,319.61722,153.97958,0.552,5655.0,0.95,0.93,2.4781172,1.0599901,0.55518447
5.02,2.09,525.46007,24.674612,0.16,5460.0,0.87,0.83,18.103395,1.1492411,0.31955641
953.49,30.488,43.711457,43500.0,20.0,3972.0,0.76,1.26,0.00089109502,1.0257896,0.032156083
295.5819,12.218,1206.599,2.4997,0.035,5241.0,0.89,0.98,503.36803,1.9800566,0.074699599
1086.9786,13.1,429.64885,562.0,1.414,4776.0,1.19,5.9,8.1507344,6.334005,0.17930592
1.92,1.21,1065.0455,4.2710309,0.0514,5658.0,0.94,0.92,305.544,1.3113858,0.29430065
2.6,1.418,973.06681,7.576544,0.074458469,5748.0,0.96,0.98,212.89811,1.2930666,0.28891949
66.7443,9.6,1320.2141,3.97097,0.05,5644.0,0.99,1.37,725.81518,0.72422201,0.090949556
5.14,2.12,1152.8202,16.104677,0.1418,5944.0,1.25,1.94,419.41846,1.1436454,0.25187874
1.76,1.18,1785.8009,0.96852602,0.0191,5791.0,0.99,0.98,2415.0897,1.2640046,0.29107028
1.32,1.09,1523.8719,2.403679,0.036,5979.0,1.07,1.21,1280.5455,1.1110176,0.29334042
3.02,1.55,2165.2298,0.66502692,0.0153,6331.0,1.27,1.42,5219.3586,1.2570239,0.2768975
8.96,2.94,432.86542,85.273256,0.3677,5831.0,1.03,1.04,8.3370564,1.0366051,0.34428476
5.22,2.14,1247.4114,5.194922,0.064,6060.0,1.11,1.15,574.9632,1.1398375,0.25004075
3.46,1.68,995.74022,13.227453,0.1176,5979.0,1.08,1.1,233.44542,1.225907,0.27633198
2.73,1.46,429.7407,8.0739285,0.0594,3578.0,0.46,0.43,8.09892,1.2807281,0.43269579
2.36,1.34,872.66502,11.179316,0.1074,6296.0,1.22,1.36,137.71823,1.3143239,0.29555545
29.4,5.92,93.04036,603.95116,1.0304,3500.0,0.4,0.41,0.01988471,0.83888787,0.15471048
2285.1863,12.7,552.51604,585.82,1.878,4877.0,2.57,12.35,22.226276,14.168183,0.11554057
4914.8985,12.2,730.24033,323.21,1.178,4874.0,2.09,13.76,70.529631,33.021355,0.087643878
631.20722,13.4,454.24996,371.74,1.129,4898.0,1.39,5.03,10.679409,3.5152997,0.15491039
13.02,3.66,634.35924,3.822,0.039435,3879.0,0.56,0.56,38.799996,0.97196094,0.21646541
540.311,13.5,480.66844,733.0,1.7,4534.0,1.09,10.33,23.240218,2.9646694,0.10978786
5.43,2.19,491.02451,37.646738,0.2466,5893.0,1.05,1.06,13.804283,1.1321699,0.33396012
20.9,2.18,710.53418,12.513,0.1007,5499.0,0.92,1.24,60.525873,4.397778,0.26728734
5.6,2.23,439.74858,66.184903,0.3179,5756.0,0.98,0.97,8.8801222,1.1261035,0.37504574
33.9,1.44,850.3539,11.32972,0.1,5821.0,1.0,1.11,124.16523,16.34838,0.29260489
2.04,1.23,976.46803,2.3522658,0.0325,4692.0,0.74,0.7,215.89037,1.3484037,0.29562788
3.33,1.64,734.0733,17.784129,0.137,6012.0,1.02,1.05,68.953905,1.2381023,0.29204295
1.08,1.03,1751.462,1.897806,0.029,5977.0,1.04,0.91,2234.6217,1.0180036,0.29344853
6388.1,13.9,767.07205,21.08721,0.164,6350.0,1.29,1.4,82.995286,33.062988,0.077366267
479.9,3.6,666.27553,5.9123,0.062,4590.0,0.75,0.7,46.79685,37.029321,0.21338255
5.02,2.09,308.93197,19.850291,0.118,3740.0,0.5,0.48,2.3565289,1.1492411,0.62067996
5.1,2.11,763.83305,56.644928,0.323,6228.0,1.47,2.15,80.834165,1.1455268,0.26545765
2.04,1.23,915.30244,4.5638047,0.051,5203.0,0.84,0.8,166.67085,1.3484037,0.29753162
2.13,1.26,916.70392,4.138575,0.048,5123.0,0.9,0.82,167.694,1.3416478,0.29655699
2.3,1.32,1241.8516,2.927128,0.04,5617.0,0.95,1.03,564.78092,1.3200184,0.28867463
2.96,1.53,1393.0218,2.566546,0.038,6043.0,0.95,1.01,894.19617,1.2644709,0.27909047
5.35,2.17,755.66358,18.0983,0.13965048,5782.33,1.11,1.22,77.431045,1.1361464,0.26315746
238.37131,14.0,360.2647,352.65,1.04,6239.0,1.22,1.76,4.137396,1.2161802,0.25031247
116.0,13.3,159.01893,1207.0,2.16,5390.0,0.93,0.95,0.15257617,0.65577478,0.19986778
10.9,3.3,425.92443,47.056904,0.2388,5332.0,0.86,0.82,7.8150427,1.0009183,0.33524157
8.35,2.82,661.01918,17.790037,0.131,5574.0,0.97,0.94,45.337483,1.0499975,0.24417775
12.9,3.64,996.56223,6.412515,0.0685,5820.0,1.0,1.01,234.21724,0.9736143,0.19167196
3.75,1.76,1119.5943,8.129976,0.083,5736.0,1.02,1.43,373.11595,1.2106147,0.27021884
15.1,4.0,497.77905,44.505,0.246,5627.0,1.0,0.97,14.618228,0.94375,0.25157259
7.0,2.47,354.57383,92.876125,0.392,5797.0,0.91,0.88,3.7534261,1.1473717,0.49255796
2.51,1.39,874.75505,12.509529,0.109,5949.0,1.07,1.22,139.04232,1.2991046,0.29350555
5.31,2.16,679.43381,15.38231,0.123,5895.0,0.92,0.94,50.604574,1.1381173,0.27242061
3.43,1.67,955.68467,4.337234,0.051,5388.0,0.92,0.89,198.08868,1.2298756,0.27785792
5.57,4.02,758.74503,31.7844,0.2138,5904.0,1.29,1.82,78.701788,0.34466969,0.18995141
31.46517,6.793,991.80508,4.3315366,0.04913,5326.0,0.84,0.88,229.77696,0.68187827,0.12383634
19.89606,4.7,722.70859,18.3267,0.1407,5752.92,1.11,1.17,70.972064,0.90068176,0.17339385
2434.5656,12.6,280.8579,479.9,1.2163,5799.0,1.04,1.59,1.786395,15.33488,0.36472033
15.7,4.09,689.3822,9.439452,0.084,5100.0,0.84,0.77,53.634153,0.93854054,0.19480965
44.6,1.52,1300.9923,2.248329,0.032,5105.0,0.85,0.8,680.29933,19.304017,0.28002867
21.5,4.92,546.39508,16.068638,0.117,5120.0,0.8,0.73,21.165488,0.88819486,0.2043432
2.57,1.41,865.6946,4.715106,0.05,4861.0,0.7,0.72,133.37057,1.2926915,0.293107
12.1,3.51,1054.0333,7.21205,0.077,6224.0,1.11,1.11,293.10184,0.98213489,0.19495858
2425.0429,12.6,797.30878,177.11,0.64,4673.0,1.93,10.64,96.31783,15.274899,0.081624122
85.8141,11.1,1145.9407,5.239891,0.0615,5824.0,1.13,1.22,409.4961,0.69648649,0.081571614
324.1866,13.8,1549.3726,3.414884,0.0479,5392.0,1.26,2.2,1369.4234,1.7023031,0.065902976
7.27,2.6,474.87676,13.733314,0.096,4484.0,0.63,0.62,12.120601,1.0754438,0.32327912
3.64,1.73,900.27123,3.764191,0.044,4906.0,0.75,0.72,155.98924,1.2162117,0.2767486
3.78,1.77,718.56069,25.262887,0.18,6067.0,1.17,1.46,63.307475,1.2065498,0.28724548
8.05,2.76,983.13851,4.311792,0.05,5554.0,0.96,0.8,221.85029,1.0567633,0.22500487
7.44,2.43,784.1787,10.4208,0.0917,5367.0,0.91,0.81,89.796897,1.2599705,0.24825389
8.25,2.8,829.91987,8.115317,0.079,5938.0,0.93,0.9,112.65379,1.0522959,0.22880231
4.7,2.01,882.20411,8.187399,0.075,5250.0,0.92,0.86,143.83927,1.1633375,0.26339753
244.09344,14.0,344.41535,351.0,1.032,5534.0,1.19,2.13,3.4286225,1.2453747,0.27479479
251.0,13.9,202.5506,1035.7,2.07,6150.0,1.11,1.1,0.41479364,1.2991046,0.3215261
13.0,3.66,364.39069,25.201,0.143,4127.0,0.61,0.57,4.2586264,0.97046791,0.40425496
311.4734,13.8,687.15348,6.0881,0.06,4503.0,0.82,0.69,53.267652,1.6355461,0.084674734
6.8,1.26,745.95353,5.188549,0.053,4605.0,0.77,0.67,73.527239,4.2831948,0.30707733
2.21,1.29,1022.3634,6.9424334,0.0743,5892.0,1.06,1.08,259.4313,1.3280452,0.29263274
6.76,2.49,976.36738,3.1055082,0.0399,5009.0,0.86,0.79,215.80138,1.090305,0.237141
9.59,3.06,1315.5683,5.6606729,0.0606,5785.0,0.99,1.08,711.30318,1.0241787,0.2088502
2.36,1.34,635.56212,2.8867627,0.0296,3655.0,0.56,0.54,42.213694,1.3143239,0.3178378
9.17,2.98,650.5936,19.940087,0.1357,5609.0,0.94,0.91,42.544194,1.0326111,0.23916407
1.64,1.16,218.33549,13.031,0.054,2953.0,0.12,0.16,0.68678031,1.2187872,0.85863511
175.75911,14.2,240.54023,308.92072,0.882,5508.0,0.96,1.0,1.3987139,0.87164804,0.37478638
1737.8857,12.8,573.62148,39.44603,0.228,5688.0,1.01,1.22,29.651799,10.607213,0.10420196
532.36258,13.5,589.29551,51.63564,0.28,6068.0,1.1,1.51,41.614204,2.9210567,0.091292096
12.3,3.54,908.73399,20.485435,0.161,4940.0,1.03,3.57,161.9378,0.98151872,0.19731401
9.8,3.1,590.44494,17.317166,0.1054,5009.0,0.79,0.75,28.861492,1.0197711,0.24737865
8.85,2.92,563.89819,16.08525,0.1173,5071.0,0.8,0.77,24.010653,1.0379527,0.26299162
20.8,4.83,1361.0431,4.1255469,0.0529,6038.0,1.15,1.2,814.87061,0.89159798,0.15540473
7.9,2.73,872.89869,10.945723,0.097,5888.0,1.09,1.15,137.8658,1.0599901,0.22976643
80.2,10.69,796.72451,5.0582134,0.0567,4883.0,0.95,1.67,95.682801,0.70180904,0.092764304
9.96,3.13,727.89082,15.852975,0.1208,5713.0,0.94,0.99,66.660126,1.0166481,0.22290898
3.89,1.8,457.45622,91.353282,0.414,6077.0,1.15,1.29,10.399185,1.2006173,0.38294512
1.2,1.06,474.18533,23.955378,0.1586,4939.0,0.79,0.75,12.00587,1.0679957,0.40127546
4.98,2.08,871.83204,17.136954,0.135,5913.0,1.04,1.06,137.19316,1.1510725,0.26033136
2.89,1.51,801.0447,4.1158447,0.0466,4776.0,0.78,0.73,97.775077,1.2674883,0.29246945
7.27,2.6,265.00062,136.20563,0.4626,4857.0,0.8,0.74,1.1710859,1.0754438,0.68082872
7.7,2.69,607.01626,25.873148,0.1741,5761.0,0.99,0.99,32.240551,1.0641091,0.26072868
5.48,2.2,509.1879,11.953989,0.0885,4407.0,0.7,0.67,15.962961,1.1322314,0.32223956
5.99,2.32,571.4553,54.649576,0.2846,5965.0,1.08,1.12,25.323878,1.1128864,0.28869935
24.0,5.25,183.46362,525.8,1.18,5166.0,0.8,0.81,0.29153759,0.8707483,0.38222248
561.92344,13.5,347.81773,858.0,1.88,4934.0,1.21,4.96,3.5160018,3.0832562,0.27420487
797.7533,13.3,358.31524,600.1,1.6,6245.0,1.5,2.57,3.9170179,4.5098835,0.26115449
6.17,2.36,471.94911,56.434994,0.276,5642.0,0.96,0.98,11.780991,1.1077995,0.33842833
1766.8081,12.8,834.42382,199.68,0.715,4738.0,1.22,11.12,115.31031,10.783741,0.078844807
280.64248,13.9,1703.8095,30.33,0.194,4816.0,1.05,12.19,2002.7144,1.4525256,0.065236534
888.01257,13.2,756.02593,176.13,0.762,4757.0,1.9,9.9,78.303675,5.0964909,0.081211631
572.07,13.4,705.15347,380.8,1.2,4553.0,1.5,13.9,61.610094,3.1859546,0.08385448
7.75,2.7,485.28577,28.267317,0.1701,5206.0,0.83,0.8,13.17017,1.0631001,0.31125449
11.3,3.37,994.57997,22.824669,0.178,6620.0,1.65,1.85,232.35927,0.99498983,0.20091968
6.3,2.39,864.64254,9.3789194,0.0788,5710.0,0.97,0.95,132.72342,1.1029219,0.24553484
1.55,1.14,1083.653,8.371554,0.085,6435.0,1.33,1.11,327.46293,1.1926747,0.295678
832.7146,13.2,330.04304,550.0,1.32,5671.0,1.53,2.47,3.8438077,4.7791242,0.26418904
7.14,2.57,541.68768,6.905,0.0608,3867.0,0.63,0.61,20.672624,1.0810156,0.28678397
3257.7412,12.5,216.14581,1276.46,2.51329,6156.77,1.3,1.56,0.55565913,20.849543,0.3646909
1.24,1.07,1310.4253,4.920199,0.057,5900.0,1.06,1.18,700.24544,1.083064,0.2945046
